cik,company,form,date_filed,quarter,year,filename,url,local_path,relative_path,companyid
34903,FEDERAL REALTY INVESTMENT TRUST,10-Q,2020-08-05,3,2020,edgar/data/34903/0000034903-20-000031.txt,https://www.sec.gov/Archives/edgar/data/34903/0000034903-20-000031.txt,data_edgar\raw\2020\edgar\data\34903\0000034903-20-000031.txt,edgar/data/34903/0000034903-20-000031.txt,271305
350698,"AUTONATION, INC.",10-Q,2020-07-23,3,2020,edgar/data/350698/0000350698-20-000089.txt,https://www.sec.gov/Archives/edgar/data/350698/0000350698-20-000089.txt,data_edgar\raw\2020\edgar\data\350698\0000350698-20-000089.txt,edgar/data/350698/0000350698-20-000089.txt,112302
352541,ALLIANT ENERGY CORP,10-Q,2020-08-10,3,2020,edgar/data/352541/0000352541-20-000090.txt,https://www.sec.gov/Archives/edgar/data/352541/0000352541-20-000090.txt,data_edgar\raw\2020\edgar\data\352541\0000352541-20-000090.txt,edgar/data/352541/0000352541-20-000090.txt,312949
352915,UNIVERSAL HEALTH SERVICES INC,10-Q,2020-08-07,3,2020,edgar/data/352915/0001564590-20-038367.txt,https://www.sec.gov/Archives/edgar/data/352915/0001564590-20-038367.txt,data_edgar\raw\2020\edgar\data\352915\0001564590-20-038367.txt,edgar/data/352915/0001564590-20-038367.txt,36040
354190,Arthur J. Gallagher & Co.,10-Q,2020-07-31,3,2020,edgar/data/354190/0001564590-20-035149.txt,https://www.sec.gov/Archives/edgar/data/354190/0001564590-20-035149.txt,data_edgar\raw\2020\edgar\data\354190\0001564590-20-035149.txt,edgar/data/354190/0001564590-20-035149.txt,252186
354908,FLIR SYSTEMS INC,10-Q,2020-08-06,3,2020,edgar/data/354908/0000354908-20-000085.txt,https://www.sec.gov/Archives/edgar/data/354908/0000354908-20-000085.txt,data_edgar\raw\2020\edgar\data\354908\0000354908-20-000085.txt,edgar/data/354908/0000354908-20-000085.txt,327408
354950,"HOME DEPOT, INC.",10-Q,2020-08-25,3,2020,edgar/data/354950/0000354950-20-000068.txt,https://www.sec.gov/Archives/edgar/data/354950/0000354950-20-000068.txt,data_edgar\raw\2020\edgar\data\354950\0000354950-20-000068.txt,edgar/data/354950/0000354950-20-000068.txt,278679
35527,FIFTH THIRD BANCORP,10-Q,2020-08-07,3,2020,edgar/data/35527/0000035527-20-000077.txt,https://www.sec.gov/Archives/edgar/data/35527/0000035527-20-000077.txt,data_edgar\raw\2020\edgar\data\35527\0000035527-20-000077.txt,edgar/data/35527/0000035527-20-000077.txt,270961
36104,US BANCORP \DE\,10-Q,2020-08-06,3,2020,edgar/data/36104/0001193125-20-211979.txt,https://www.sec.gov/Archives/edgar/data/36104/0001193125-20-211979.txt,data_edgar\raw\2020\edgar\data\36104\0001193125-20-211979.txt,edgar/data/36104/0001193125-20-211979.txt,305304
36270,M&T BANK CORP,10-Q,2020-08-05,3,2020,edgar/data/36270/0001564590-20-036872.txt,https://www.sec.gov/Archives/edgar/data/36270/0001564590-20-036872.txt,data_edgar\raw\2020\edgar\data\36270\0001564590-20-036872.txt,edgar/data/36270/0001564590-20-036872.txt,272285
36966,FIRST HORIZON NATIONAL CORP,10-Q,2020-08-05,3,2020,edgar/data/36966/0000036966-20-000032.txt,https://www.sec.gov/Archives/edgar/data/36966/0000036966-20-000032.txt,data_edgar\raw\2020\edgar\data\36966\0000036966-20-000032.txt,edgar/data/36966/0000036966-20-000032.txt,272721
37785,FMC CORP,10-Q,2020-08-05,3,2020,edgar/data/37785/0000037785-20-000105.txt,https://www.sec.gov/Archives/edgar/data/37785/0000037785-20-000105.txt,data_edgar\raw\2020\edgar\data\37785\0000037785-20-000105.txt,edgar/data/37785/0000037785-20-000105.txt,28606
37996,FORD MOTOR CO,10-Q,2020-07-31,3,2020,edgar/data/37996/0000037996-20-000057.txt,https://www.sec.gov/Archives/edgar/data/37996/0000037996-20-000057.txt,data_edgar\raw\2020\edgar\data\37996\0000037996-20-000057.txt,edgar/data/37996/0000037996-20-000057.txt,106335
38777,FRANKLIN RESOURCES INC,10-Q,2020-07-28,3,2020,edgar/data/38777/0000038777-20-000138.txt,https://www.sec.gov/Archives/edgar/data/38777/0000038777-20-000138.txt,data_edgar\raw\2020\edgar\data\38777\0000038777-20-000138.txt,edgar/data/38777/0000038777-20-000138.txt,28703
39911,GAP INC,10-Q,2020-08-31,3,2020,edgar/data/39911/0000039911-20-000108.txt,https://www.sec.gov/Archives/edgar/data/39911/0000039911-20-000108.txt,data_edgar\raw\2020\edgar\data\39911\0000039911-20-000108.txt,edgar/data/39911/0000039911-20-000108.txt,274265
40533,GENERAL DYNAMICS CORP,10-Q,2020-07-29,3,2020,edgar/data/40533/0000040533-20-000057.txt,https://www.sec.gov/Archives/edgar/data/40533/0000040533-20-000057.txt,data_edgar\raw\2020\edgar\data\40533\0000040533-20-000057.txt,edgar/data/40533/0000040533-20-000057.txt,274561
40545,GENERAL ELECTRIC CO,10-Q,2020-07-29,3,2020,edgar/data/40545/0000040545-20-000046.txt,https://www.sec.gov/Archives/edgar/data/40545/0000040545-20-000046.txt,data_edgar\raw\2020\edgar\data\40545\0000040545-20-000046.txt,edgar/data/40545/0000040545-20-000046.txt,177031
40704,GENERAL MILLS INC,10-Q,2020-09-23,3,2020,edgar/data/40704/0001193125-20-252378.txt,https://www.sec.gov/Archives/edgar/data/40704/0001193125-20-252378.txt,data_edgar\raw\2020\edgar\data\40704\0001193125-20-252378.txt,edgar/data/40704/0001193125-20-252378.txt,274715
40987,GENUINE PARTS CO,10-Q,2020-07-30,3,2020,edgar/data/40987/0000040987-20-000036.txt,https://www.sec.gov/Archives/edgar/data/40987/0000040987-20-000036.txt,data_edgar\raw\2020\edgar\data\40987\0000040987-20-000036.txt,edgar/data/40987/0000040987-20-000036.txt,275034
42582,GOODYEAR TIRE & RUBBER CO /OH/,10-Q,2020-07-31,3,2020,edgar/data/42582/0001564590-20-035078.txt,https://www.sec.gov/Archives/edgar/data/42582/0001564590-20-035078.txt,data_edgar\raw\2020\edgar\data\42582\0001564590-20-035078.txt,edgar/data/42582/0001564590-20-035078.txt,275789
4281,Howmet Aerospace Inc.,10-Q,2020-08-07,3,2020,edgar/data/4281/0000004281-20-000160.txt,https://www.sec.gov/Archives/edgar/data/4281/0000004281-20-000160.txt,data_edgar\raw\2020\edgar\data\4281\0000004281-20-000160.txt,edgar/data/4281/0000004281-20-000160.txt,416264458
4447,HESS CORP,10-Q,2020-08-06,3,2020,edgar/data/4447/0001628280-20-011992.txt,https://www.sec.gov/Archives/edgar/data/4447/0001628280-20-011992.txt,data_edgar\raw\2020\edgar\data\4447\0001628280-20-011992.txt,edgar/data/4447/0001628280-20-011992.txt,249841
45012,HALLIBURTON CO,10-Q,2020-07-24,3,2020,edgar/data/45012/0000045012-20-000089.txt,https://www.sec.gov/Archives/edgar/data/45012/0000045012-20-000089.txt,data_edgar\raw\2020\edgar\data\45012\0000045012-20-000089.txt,edgar/data/45012/0000045012-20-000089.txt,177698
46080,"HASBRO, INC.",10-Q,2020-07-30,3,2020,edgar/data/46080/0000046080-20-000085.txt,https://www.sec.gov/Archives/edgar/data/46080/0000046080-20-000085.txt,data_edgar\raw\2020\edgar\data\46080\0000046080-20-000085.txt,edgar/data/46080/0000046080-20-000085.txt,277746
46765,"Helmerich & Payne, Inc.",10-Q,2020-07-29,3,2020,edgar/data/46765/0000046765-20-000022.txt,https://www.sec.gov/Archives/edgar/data/46765/0000046765-20-000022.txt,data_edgar\raw\2020\edgar\data\46765\0000046765-20-000022.txt,edgar/data/46765/0000046765-20-000022.txt,278341
47111,HERSHEY CO,10-Q,2020-07-23,3,2020,edgar/data/47111/0000047111-20-000045.txt,https://www.sec.gov/Archives/edgar/data/47111/0000047111-20-000045.txt,data_edgar\raw\2020\edgar\data\47111\0000047111-20-000045.txt,edgar/data/47111/0000047111-20-000045.txt,98873
47217,HP INC,10-Q,2020-09-04,3,2020,edgar/data/47217/0000047217-20-000034.txt,https://www.sec.gov/Archives/edgar/data/47217/0000047217-20-000034.txt,data_edgar\raw\2020\edgar\data\47217\0000047217-20-000034.txt,edgar/data/47217/0000047217-20-000034.txt,108856
48039,HollyFrontier Corp,10-Q,2020-08-06,3,2020,edgar/data/48039/0000048039-20-000079.txt,https://www.sec.gov/Archives/edgar/data/48039/0000048039-20-000079.txt,data_edgar\raw\2020\edgar\data\48039\0000048039-20-000079.txt,edgar/data/48039/0000048039-20-000079.txt,178254
48465,HORMEL FOODS CORP /DE/,10-Q,2020-09-01,3,2020,edgar/data/48465/0000048465-20-000036.txt,https://www.sec.gov/Archives/edgar/data/48465/0000048465-20-000036.txt,data_edgar\raw\2020\edgar\data\48465\0000048465-20-000036.txt,edgar/data/48465/0000048465-20-000036.txt,279042
48898,HUBBELL INC,10-Q,2020-07-31,3,2020,edgar/data/48898/0001628280-20-011076.txt,https://www.sec.gov/Archives/edgar/data/48898/0001628280-20-011076.txt,data_edgar\raw\2020\edgar\data\48898\0001628280-20-011076.txt,edgar/data/48898/0001628280-20-011076.txt,279750
4904,AMERICAN ELECTRIC POWER CO INC,10-Q,2020-08-06,3,2020,edgar/data/4904/0000004904-20-000062.txt,https://www.sec.gov/Archives/edgar/data/4904/0000004904-20-000062.txt,data_edgar\raw\2020\edgar\data\4904\0000004904-20-000062.txt,edgar/data/4904/0000004904-20-000062.txt,135470
49071,HUMANA INC,10-Q,2020-08-05,3,2020,edgar/data/49071/0000049071-20-000106.txt,https://www.sec.gov/Archives/edgar/data/49071/0000049071-20-000106.txt,data_edgar\raw\2020\edgar\data\49071\0000049071-20-000106.txt,edgar/data/49071/0000049071-20-000106.txt,29618
49196,HUNTINGTON BANCSHARES INC/MD,10-Q,2020-07-31,3,2020,edgar/data/49196/0000049196-20-000046.txt,https://www.sec.gov/Archives/edgar/data/49196/0000049196-20-000046.txt,data_edgar\raw\2020\edgar\data\49196\0000049196-20-000046.txt,edgar/data/49196/0000049196-20-000046.txt,278614
4962,AMERICAN EXPRESS CO,10-Q,2020-07-24,3,2020,edgar/data/4962/0000004962-20-000079.txt,https://www.sec.gov/Archives/edgar/data/4962/0000004962-20-000079.txt,data_edgar\raw\2020\edgar\data\4962\0000004962-20-000079.txt,edgar/data/4962/0000004962-20-000079.txt,92001
4977,AFLAC INC,10-Q,2020-07-29,3,2020,edgar/data/4977/0000004977-20-000104.txt,https://www.sec.gov/Archives/edgar/data/4977/0000004977-20-000104.txt,data_edgar\raw\2020\edgar\data\4977\0000004977-20-000104.txt,edgar/data/4977/0000004977-20-000104.txt,250178
